idEstablecimiento|nombre_esta|direccion|refen_direccion|telefono_principal|telefono_secun|email|paginaWeb|estimacion|horarios|id
33709|PLAYA BONITA|VIA A SAN MATEO PARROQUIA SANTA MARIANITA||||yadirabravo13manta@hotmail.com||102|Lunes a viernes 06:00 a 20:00|55918
33710|RESTAURANT EL ARRECIFE|C.102-103 AV.107 PARROQUIA TARQUI||383694||v.mario@hotmail.es||222|Lunes a viernes 06:00 a 20:00|55919
33711|SODA BAR JIMM|CALLE 113 Y AV.104||2381994||verita753@hotmail.com||171|Lunes a viernes de 08:00 a 18:00|55920
33712|BEER BAR|GRANDA CENTENO ENTRE 5 DE JUNIO Y AV MANABÍ||979009518||grettykcmolina@outlook.com||194|Lunes a Domingo 24 horas|55921
33713|MC PATO|CALLE 9 AV 24||||juliofortty@gmail.com||239|Lunes a sabado de 08:00 a22:00|55922
33714|EL FOGON MANABITA|Juan León Mera N23-41 Baquedano|PISO: 1. SECTOR: FRENTE TATTO|25124790|991622387|galo_sanchez_s@hotmail.com||194|Lunes a sabado de 08:00 a22:00|55923
33715|PLAYA SURF|MALECON JULIO IZURIETA Y MARISCAL SUCRE||981110069||quiksilversurf_511@hotmail.com||154|Lunes a viernes de 08:00 a 18:00|55924
33716|SHAWARMAN EXPRESS|CALLE 18 BARRIO CORDOVA||||ecuabrasil67@gmail.com||163|Lunes a sabado de 08:00 a22:00|55925
33717|TITTUS PIZZA REV|VIA BARBASQUILLO CIUDADELA ULEAM LOTES 7 Y 8|DIAGONAL A MARTINICA.|969504106|985333026|hectorcastro76@hotmail.com||232|Lunes a Viernes 08h30 a 17h30|55926
33718|MARATEA|CALCETA S/N CALCETA|A 100 METROS DEL CLUB CHAFIC BITAR||985875762|rosibel-velasquez@hotmail.com||179|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|55927
33719|SAL PRIETA|SECTOR LAS CONCHAS AV. CARLOS ESPINOZA LARREA PATIO COMIDA SUPERMAXI||||||187|Lunes a domingo 24 horas|55928
33720|ESQUINA DE ALES SANTA ANA LA|CALLE SUCRE Y BOLIVAR FRENTE A LA PLAZOLETA||||junimaci2-5@hotmail.com||147|Lunes a domingo 24 horas|55929
33721|HAMBURGUESAS MYA|CALLE 12 VIA SAN MATEO BARRIO 24 DE MAYO||939842243||||147|Lunes a domingo 24 horas|55930
33722|DUBAI||A LADO DE LA PARRILLADA DON PINTO||982918835|jorge_i_to@hotmail.com||205|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|55931
33723|KARAOKE Y SALSOTEKA LA CLAVE|CALLE 10 DE AGOSTO S/N CALLE MARQUEZ DE LA PLATA|A UNA CUADRA DE ANETA|983459742|983459742|voltio4095@gmail.com||248|Lunes a viernes 06:00 a 20:00|55932
33724|ANGEL BOCADITOS Y ALGO MAS|LOS CACTUS EL PALMAR||||jazminale18@hotmail.com||237|Lunes a Viernes 08h30 a 17h00|55933
33725|CAFETERIA CAFE PARIS|LOTIZACION ROCAFUERTE AV.112||2920545||andrews_velezp@hotmail.com||174|Lunes a sabado de 08:00 a22:00|55934
33726|PATRIARCHI|CIUDADELA LOS CACTUS LT. 2C||52582426||shaeguinen@hotmail.com||232|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|55935
33727|ARRESIFE|AV.105 CALLE 107 Y 108||2380115||hidrovorene@gmail.com||215|Lunes a sabado de 08:00 a22:00|55936
33728|DON CHANCHO|AVDA. 2 E/CALLES 9 Y 10||||carlos.alcivar@bowsa.com||121|Lunes a sabado de 08:00 a22:00|55937
33729|CHESTER|CDLA. UNIVERSITARIA||||||234|Lunes a sabado de 08:00 a22:00|55938
33730|CAMINO REAL|MALECON DE ATACAMES 2 QUINCEAVA|A CUARENTA METROS DE LAS CABAÑAS SOUT BEACH|62760769|983058401|manueljvera14@hotmail.com||242|Lunes a sabado de 08:00 a22:00|55939
33731|VELVET|AV. MANABI ENTRE TENNIS CLUB Y CALLE NUEVA||988033261||galo_tapia@hotmail.com||244|Lunes a sabado de 08:00 a22:00|55940
33732|CABAÑAS SABOR DE BAMBOO|AV.QUITO S/N PUNTA DE CHARAPOTO|PUNTA BIKINI|980243562||boleromeier68@gmail.com||129|Lunes a sabado de 08:00 a22:00|55941
33733|THE FAME|BARRIO CHIMBORAZO AVENIDA 10 DE AGOSTO Y MANGLARALTO||42951079||||188|Lunes a sabado de 08:00 a22:00|55942
33734|CANARIAS|FLAVIO REYES MZ. Q L.T. 22 CALLE 30||52610405||hostalcanarias@hotmail.com||190|Lunes a sabado de 08:00 a22:00|55943
33735|BAR SKAPE|AV. FLAVIO REYES Y CALLE 30||2610405||doblea_garcia@hotmail.com||185|Lunes a sabado de 08:00 a22:00|55944
33736|VISTA ALEGRE|AVDA. MALECON Y CALLE 106||55000111||granhotelvistaalegre@hotmail.com|www.vistaalegre.com.ec|134|Lunes a sabado de 08:00 a22:00|55945
33737|GLAMOUR|SITIO MAZATO VIA INTERBARRIAL||||eventosglamourmanta@gmail.com||218|Lunes a sabado de 08:00 a22:00|55946
33738|FAHRENHEIT DISCOTECA|AV. MANABI Y GRANDA CENTENO||2565118||mirkabenitezv@outlook.com||239|Lunes a sabado de 08:00 a22:00|55947
33739|POLLOS LA PROMOCION 2|AV. 11 DE NOVIEMBRE No. 7 Y AV. CANONIGO RAMOS||983611446||danielsfreud1@hotmail.com||244|Lunes a sabado de 08:00 a22:00|55948
33740|Restaurant 100% Chonera|C.101 Malecon Tarqui Frente (PLAYITAMIA||||mari13-1@hotmail.com||159|Lunes a sabado de 08:00 a22:00|55949
33741|HOSTERIA FLORIANA|AV RUPERTO DELGADO S/N ELOY ALFARO|A UNA CUADRA DE ANTIGUA IGLESIA CATOLICA|52391163|992386183|hotelfloriana@gmail.com||228|Lunes a sabado de 08:00 a22:00|55950
33742|FLORIANA COJIMIES|RUPERTO DELGADO S/N ELOY ALFARO|A DOS CUADRAS DEL PARQUE CENTRAL|98926327|989263279|hotelfloriana@gmail.com||184|Lunes a sabado de 08:00 a22:00|55951
33743|LLANTA LA|MALECON Y CALLE 52||90486382||||193|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|55952
33744|HOTEL VIRGEN DEL CISNE|QUITO S/N GABRIELA MISTRAL|FRENTE A LA MUEBLERIA Z.M.|52655229|991767064|hanalopz04@hotmail.com||206|Lunes a sabado de 08:00 a22:00|55953
33745|HOSTAL CASA FRANCISCANA|RAMÍREZ DÁVALOS E4-42 Y AV RÍO AMAZONAS|JUNTO AL UPC RAMIREZ DAVALOS|997642097|997641982|malu3893@hotmail.com||179|Lunes a sabado de 08:00 a22:00|55954
33746|RUSTIC HOUSE|24 DE MAYO S/N SANTA TERESITA|VIA A PORTOVIEJO A UNA CUADRA DEL BANCO DEL PICHINCHA, DIAGONAL AL HOTEL LINDON GARCIA|963455474|997221930|jonathanloor90@hotmail.com||206|Lunes a sabado de 08:00 a22:00|55955
33747|LA SAZÓN CHONERA|Reina Victoria N23-98 y Wilson|FRENTE DE CONSEJO DE LA JUDICATURA|999289836|991336404|mariasabando22@hotmail.com||142|Lunes a sabado de 08:00 a22:00|55956
33748|PARADOR SAN CRISTOBAL|KM 42 VIA CHONE||981819626||jasmin1988@hotmail.com||153|Lunes a sabado de 08:00 a22:00|55957
33749|MONKY BOLÓN|ORIENTE OE1-26 Y GUAYAQUIL|A DOS CUADRAS DE LA PLAZA DEL TEATRO|990023415|990023415|monkybolon@gmail.com||246|Lunes a sabado de 08:00 a22:00|55958
33750|RICO POLLO|ROCAFUERTE Y PEDRO GUAL||2639697||||227|Lunes a sabado de 08:00 a22:00|55959
33751|VELAS LAS|CALLES 101-102 AV. 106||2384109||jjcarrezueta15@hotmail.com||250|Lunes a sabado de 08:00 a22:00|55960
33752|MI GRAN VICTORIA|VIA COLISA S/N BARRIO LA VICTORIA|BARRIO LA VICTORIA, A LADO DEL PARQUE LA VICTORIA|985137087|985137087|hugosantana19891989@gmail.com||235|Lunes a sabado de 08:00 a22:00|55961
33753|ROOF ULTRA LOUNGE|AV. MANABÍ Y TENNIS CLUB||998561427||cdilanarian@gmail.com||197|Lunes a sabado de 08:00 a22:00|55962
33754|CASA PEDERNALES|AV. JUAN PEREIRA S/N MANABÍ|A LADO DEL HOTEL PLAYAS|52681125|981522035|anitaalcivar@hotmail.es||224|Lunes a sabado de 08:00 a22:00|55963
33755|ESQUINA DEL RICO POLLO|ALEJO LASCANO 0000 SANTISTEVAN|DIAGONAL A LA UNIVERSIDAD CENTRAL&nbsp|997272432|939277804|jorgeluissuarezmartinez@yahoo.com|www.google.com|118|Lunes a sabado de 08:00 a22:00|55964
33756|CASA DE PAZ|JUAN MONTALVO S/N VICTOR BALON|A TRESCIENTOS METROS DEL CAFE BAR YUBARTA||959838252|beykerpincaytoro@yahoo.com||224|Lunes a sabado de 08:00 a22:00|55965
33757|POSITANO|SAN LORENZO AV. 13 Y CALLE 5||||||212|Lunes a sabado de 08:00 a22:00|55966
33758|HOSTAL YAKU|CALLE GUIDO CHIRIBOGA S/N CALLE LUIS ROSALES|COMUNA MONTAÑITA|967653812||hostalyaku@gmail.com||111|Lunes a sabado de 08:00 a22:00|55967
33759|CAFETERIA EN BOCA DE TODOS|C.14 AV. 6||||||232|Lunes a viernes 06:00 a 20:00|55968
33760|CAMPOS|AV. CESAR RUPERTI BARRIO SAN JORGE||52398587||jese.e4@hotmail.com||220|Lunes a viernes 06:00 a 20:00|55969
33761|MR BOLON|URBANIZACION MANTA 2000 CALLE 12||||||154|Lunes a domingo 24 horas|55970
33762|MR BOLON|CALLE 121 AV. 105||||mralexander@outlook.com||136|Lunes a sabado de 08:00 a22:00|55971
33763|MR BOLON|AV. 24 ENTRE CALLE 15 Y 16||||die-andre@outlook.es||116|Lunes a viernes 06:00 a 20:00|55972
33764|RESTAURANT FRUTOS DEL MAR|C.20 EL MURCIELAGO||2610360||||178|Lunes a viernes de 08:00 a 18:00|55973
33765|LE PETIT PARADIS|PASEO MARIA EGAS AV.3 CALLE 10 Y 11||||chrisyalba@hotmail.com||116|Lunes a viernes de 08:00 a 18:00|55974
33766|CEVICHERÍA JUNÍN|GONZALO DE VERA OE2-52 Y VICENTE ROCAFUERTE|TUMBACO|5,9399E+11|5,9399E+11|palmamagali92@gmail.com||249|24 horas|55975
33767|NOA BAR GRILL|AV.FLAVIO REYES E/CALLES||||||250|Lunes a viernes de 9:00 a 15:00, Lunes a viernes de 16:00 a 22:00|55976
33768|FORTALEZA LA|CALLE 309 Y AV 212||||andremloo@gmail.com||184|Lunes a Viernes 08h30 a 17h00|55977
33769|POLLOS PAISA|PEDRO GUAL Y ROCAFUERTE||||||205|Lunes a Viernes 08h30 a 17h00|55978
33770|PAPRIKA BISTRO&BAR|AV REALES TAMARINDOS Y CICERÓN ROBLES||2000770||cami_cedeno10@hotmail.com||118|Lunes a domingo 24 horas|55979
33771|KOKO RIKO|mariscal sucre n71-830 Y la esperanza|JUNTO AL CONDADO, VÍA CARCELÉN|984090850|984090850|danny1988t@hotmail.es||245|Lunes a domingo 24 horas|55980
33772|DONKEY DEN CAFE|MALECON SANTA MARIANITA||||||227|Lunes a viernes 06:00 a 20:00|55981
33773|DONKEY DEN CAFE|PARROQUIA SANTA MARIANITA||||||135|Lunes a sabado de 08:00 a22:00|55982
33774|IL MEGLIO DELLE IL GELATO|AVENIDA MANABI FRENTE ANTIGUO AEROPUERTO||982911712||||167|Lunes a Viernes 08h30 a 17h30|55983
33775|PIZZA SUPER EXPRES|CDLA. EL PALMAR MAZ.D-10 VILLA 4||2380282||george1981ce@hotmail.com||218|Lunes a domingo 24 horas|55984
33776|CASA DANY|SUCRE S/N Velez|Lubricadora Tres Marias&nbsp|985337014||madanny_14@hotmail.es||105|Lunes a sabado de 08:00 a22:00|55985
33777|ESQUINA DE ALES LA|AV. QUITO 128||994275410||diana12-85@hotmail.com||169|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|55986
33778|TIERRA DE DELFINES 100 % MANABA|MALECON PLAYA DE ATACAMES||62760211||edgarjmc90@gmail.com||177|Lunes a viernes 06:00 a 20:00|55987
33779|CAMPING IGUANA|MARCO QUINTO||||campingiguana@hotmail.com||185|Lunes a sabado de 08:00 a22:00|55988
33780|MOLOTOV|AV. FLAVIO REYES ENTRE AV. 19 Y 20||||||186|Lunes a domingo 24 horas|55989
33781|LOS MANABAS RICA SAZÓN|GARCíA MORENO N1-42 y ROCAFUERTE|CC LA MANZANA PATIO DE COMIDAS|982528969|990004666|sandybenalcazar14@gmail.com||115|Lunes a Viernes 08h30 a 17h30|55990
33782|ALITAS D´L CADILLAC|SALVADOR BRAVO S20 y JOSÉ MARÍA ALEMÁN|PLAZA SOLANDA|998392676|987887941|osobike@hotmail.com||237|Lunes a domingo 24 horas|55991
33783|TRES MARIAS LAS|CALLE 15 DE ABRIL Y AV. URUGUAY||989343091||lissloor_90@hotmail.com||247|Lunes a viernes de 08:00 a 18:00|55992
33784|BAR KARAOKE CANDELA|BARRIO EL MURCIELAGO AV FLAVIO REYES Y CALLE M-22||2612594||frigorificolopez@hotmail.com||221|Lunes a viernes 06:00 a 20:00|55993
33785|NASSAU|AV. FLAVIO REYES Y AV. 23||55004313||luis.solorzano.manta@gmail.com||217|Lunes a sabado de 08:00 a22:00|55994
33786|FRUTIHELADOS|AV.23 Y AV. FLAVIO REYES||5004313||||210|Lunes a Domingo 24 horas|55995
33787|Parrilladas HO MAR|Av.Flavio Reyes y C.20||6051655||||141|Lunes a Domingo 24 horas|55996
33788|MABEL CARNES Y MARISCOS|UNIÑA 2 Mz-HL#1.2||||floralba1968@outlook.com||244|Lunes a sabado de 08:00 a22:00|55997
33789|CHILAQUILE|BOLIVAR Y MERA||32823451||chilaquile2011@hotmail.com||211|Lunes a viernes de 08:00 a 18:00|55998
33790|PARRILLADAS ARGENTINAS STEAK|AV 17 DE JULIO S/N Y 6 DE DICIEMBRE||981994717||||152|Lunes a Viernes 08h30 a 17h30|55999
33791|BOCADITOS STYVEN|CALLE 121 Y AV 104||||jadyosw@hotmail.com||202|Lunes a sabado de 06:00 a22:00|56000
33792|MAS Q' BUENO|AV. ARIZADA Y LUIS LEON||2985562||dumarolm@hotmail.com||124|Lunes a domingo 24 horas|56001
33793|BEER HOUSE CRUCITA|MALECÓN NORTE SN SN|A LADO DE CNEL CRUCITA|sn|998006498|andyrecords96@hotmail.com||156|Lunes a Viernes 08h30 a 17h30|56002
33794|BAR KARAOKE LE NUIT 2|AV FLAVIO REYES Y CALLE 21||||gigivane15@gmail.com||101|Lunes a sabado de 08:00 a22:00|56003
33795|OH MAR N 1|MALECON DEL RIO Y LOS CROTOS||939704000||0h_mar_atacames@hotmail.com||129|Lunes a sabado de 08:00 a22:00|56004
33796|TABU CERO DISCOTEC|AV. ELOY ALFARO, DIAGONAL A LA UNIVERSIDAD ELOY ALFARO||995075625||tabucerodiscotec@gmail.com||121|Lunes a Domingo 24 horas|56005
33797|LEMON & COFFEE|AV. CHARLES DARWIN Y 12 DE FEBRERO||||edudylan25@gmail.com||233|Lunes a Domingo 24 horas|56006
33798|LE PETIT CAFE|CALLE W S/N VÍA PUERTO-AEROPUERTO|SECTOR EL PALMAR CIUDADELA LOS CACTUS|999422854||victor_alexander22@hotmail.com||187|Lunes a sabado de 08:00 a22:00|56007
33799|J Y M|MANABÍ S/N ENTRE ELOY ALFARO Y JUÁN PEREIRA||939951190||marialagata134@hotmail.com||223|Lunes a sabado de 08:00 a22:00|56008
33800|VENTA DE COMIDA RAPIDA|LA PAZ CALLE 297 S/N||2928219||||204|Lunes a sabado de 08:00 a22:00|56009
33801|V.I.P. BEER QUITO|GEOVANNY CALLES S/N Y DE LOS FUNDAdores|FRENTE A GALPONES|984161374|980650913|gabyj@hotmail.com||179|Lunes a Domingo 24 horas|56010
33802|V.I.P. BEER QUITO|geovanny calles s/n y de los fundadores|FRENTE A GALPONES|984161374|993667008|gabyj@hotmail.es||235|Lunes a sabado de 08:00 a22:00|56011
33803|DON WILLY 2|SANTA MARIANITA||||||218|Lunes a domingo 24 horas|56012
33804|AZULMARINA|RUTA DEL SPONDYLUS S/N RUTA DEL SPONDYLUS|A LADO DE LA FERRETERIA SU CONVENIENCIA|52347150|992208935|mateo_drago96@hotmail.com||110|Lunes a sabado de 08:00 a22:00|56013
33805|LA HUECA MANABA|N4A ESPEJO OE3-45 y VENEZUELA|A UNA CUADRA DEL BANCO PICHINCHA DE LA PLAZA GRANDE|995714329|995714329|elenabenalcazar70@gmail.com||234|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|56014
33806|RESTAURANT DON PRIMO|Calle 20 S/N Avenida 28|A los cuadras del Distrito de Educacion Manta|985124839|990067838|dana666_@hotmail.com||197|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|56015
33807|MILANO|BARRIO BUENA VISTA VIA CIRCUNVALACION||2621846||elvisdelgado@live.com.ar||113|Lunes a sabado de 08:00 a22:00|56016
33808|CEVICHERIA FLIPPLER # 3|LOS ALMENDROS CALLE S/N Y AV. 24||52626309||||221|Lunes a sabado de 08:00 a22:00|56017
33809|LORO VERDE|KM 140 CALACALI - PUERTO QUITO||2156288||||209|Lunes a Domingo 24 horas|56018
33810|SURF SHAK|MALECON FERNANDO CASIS AL LADO HOSTAL MATEO||||||141|Lunes a domingo 24 horas|56019
33811|OH MAR|MALECON ESCENICO||522629997||valentina_zambrano93@hotmail.es||113|Lunes a sabado de 08:00 a22:00|56020
33812|PARRILLADAS OH MAR|AV. FLAVIO REYES Y CALLE 20||56051655||valentina_zambrano93@hotmail.es||127|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|56021
33813|BAR RESTAURANTE OH MAR|AV. FLAVIO REYES Y CALLE 20||||||122|Lunes a Domingo 24 horas|56022
33814|COMIDAS YANGA|CALLE 20 Y AV. 21||||gabita3192@hotmail.com||182|Lunes a Viernes 08h30 a 17h00|56023
33815|HOTEL EL DESCANSO DEL GUIA.|Calle el Delfin S/N S/N|Barrio el Mirador Calle el Delfin atras del terminal terrestre&nbsp|991040774||hoteldescansoguia@gmail.com|www.descansodelguia.com|112|Lunes a domingo 24 horas|56024
33816|PARRILLADAS GUAYACAN REAL|AV. GARCIA MORENO Y PEDERNALES||980435683||miguevm2709@yahoo.es||155|Lunes a sabado de 08:00 a22:00|56025
33817|WEND'S SHOTS & BEERS|AV. HUMBERTO GONZALEZ-VIA TOSAGUA-CALCETA. FRENTE AL COLEGIO 13 DE OCTUBRE||967786369||wendyloor93@hotmail.com||203|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|56026
33818|BELLA VISTA CRUCITA|MALECON S/N VIÑA DEL MAR|A LADO DEL RESTAURANT EL DELFIN|'|993979358|piscomerocristhian@gmail.com|'|129|Lunes a sabado de 08:00 a22:00|56027
33819|HOTEL AGATA MANTA|calle 12 S/N avenida 17|&nbsp El establecimiento esta ubicado una cuadra antes de llegar al mercado central eso si se esta bajando la calle 12 y al frente del hotel tenemos un taller que arreglan bicicleta y tambien esta la Asociacion de interprofecional de artesanos de manta|991423473|968831932|irvin-941@hotmail.com||163|Lunes a sabado de 08:00 a22:00|56028
33820|AZUCA LATIN BISTRO|FOCH E6-11 Y REINA VICTORIA|PLAZA FOCH|998375973|22546713|carolinazambrano03@gmail.com||134|Lunes a sabado de 08:00 a22:00|56029
33821|AZUCA BEACH|FOCH E6-11 Y REINA VICTORIA|PLAZA FOCH|22550825|998375973|carolinazambrano03@gmail.com||220|Lunes a sabado de 08:00 a22:00|56030
33822|CREPES-ART|VICENTE AGUIRRE S/N Y MARQUEZA DE SOLANDA||999951045||adianlooralvarado@gmail.com||163|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|56031
33823|CREPES-ART|Calle Vicente Aguirre s/n Gallo de la Peña|Diagonal a la U.E. Pedro Vicente Maldonado|999951045|979222126|adrianlooralvarado@yahoo.com||209|Lunes a sabado de 08:00 a22:00|56032
33824|DOGGY STYLE|C.C. PLAZA DEL SOL LOCAL B 20||52606517||dsmanta@hotmail.com||201|Lunes a sabado de 08:00 a22:00|56033
33825|SABOR MANABA|Foch E4-51 Y Luis Cordero|A MEDIA CUADRA DE LA POLICIA DE TRANSITO|22434362|988949115|andyjoel558@gmail.com||102|Lunes a sabado de 08:00 a22:00|56034
33826|FIVE|AV. 18-19 FLAVIO REYES||||||184|Lunes a sabado de 08:00 a22:00|56035
33827|JIMMY - L|Av. 5 DE JUNIO 189 AV. COTOPAXI|HOTEL JIMMY se encuentra ubicado a una cuadra del polideportivo via a Pujili guiese por su rótulo. Desde el terminal terrestre de Latacunga&nbsp hacia el establecimiento son 10 minutos a pie.|984475659|32814969|pericanilu@hotmail.com|http://hoteljimmy.blogspot.com|173|Lunes a sabado de 08:00 a22:00|56036
33828|OCEAN BLUE|6TA S/N Y MALECON||989202262||GALARZA-TYRONE@HOTMAIL.COM||144|Lunes a Domingo 24 horas|56037
33829|CHONE PARK|Antiguo carretero colorado s/n Vía colorado|A lado iglesia Shadai|969935269||chonepark2021@outlook.com||107|Lunes a sabado de 08:00 a22:00|56038
33830|CUEVA DEL CHE WILLY LA|CALLE 18 Y MALECON||||williamcevallos@gmail.com||114|Lunes a Viernes 08h30 a 17h00|56039
33831|RINCON DE MI CASA EL|VIA A SAN MATEO||2623511||selenacg24@gmail.com||179|Lunes a sabado de 08:00 a22:00|56040
33832|NEO PRIDE|av abrahan calazacon Pasaje 3 Pasaje 5|diagonal banco pichincha del redondel de la zona rosa santo domingo frente a farmacia cruz azul|990533364|0|juanfai@hotmail.com||145|Lunes a Domingo 24 horas|56041
33833|SOPRANOS||A LADO DEL COMERCIAL CHUCHO DOS|0|992053447|yeneimo_10@hotmail.com||123|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|56042
33834|TONGA Y BOLLOS|EL LUBO SAN LORENZO||||veronicabebravo@hotmail.com||229|Lunes a domingo 24 horas|56043
33835|MARISQUERÍA CANGREJADAS DEL GUAYAS DE JUANKA|AV. ABRAHAM CALAZACÓN DIAGONAL AL COLEGIO PÍO XII||||majocruzber01@gmail.com||106|Lunes a sabado de 08:00 a22:00|56044
33836|BAR KARAOKE LA TABERNITA|real audiencia oe3-10 Y alfonso yépez|A UNA MEDIA CUADRA DE LA ENTRADA AL PARQUE BICENTENARIO|934532897|992643406|mijin.torres@yahoo.es||139|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|56045
33837|LA TABERNITA RESTOBAR|REAL AUDIENCIA OE3-10 Y ALFONSO YÉPEZ|A MEDIA CUADRA DEL PARQUE BICENTENARIO|984697768|984582897|mijin.torres@yahoo.es||167|Lunes a sabado de 08:00 a22:00|56046
33838|MANATOURS|MORALES E/P. GUAL Y 9 DE OCTUBRE||2631650||||219|Lunes a Domingo 24 horas|56047
33839|PATRICIA|AV. QUITO S/N||||||190|Lunes a Viernes 08h30 a 17h00|56048
33840|CONCHITA|VIA CHONE||||||170|Lunes a sabado de 08:00 a22:00|56049
33841|DELGADO TRAVEL|RICAURTE Y CORDOVA||52635933||counter_pvo@discoveryecuador.com.ec||216|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|56050
33842|VIAJES Y TURISMO DELGADO|AV. MALECON ENTRE 13 Y14||2622813||gerencia@discoverecuador.com.ec||233|Lunes a sabado de 08:00 a22:00|56051
33843|HERRADURA LA|AV. BOLIVAR Y CIRCUNVALACION||2690265||hotelherradura@hotmail.com||236|Lunes a Viernes 08h30 a 17h00|56052
33844|COLTUR|CALLE SUCRE Y MORALES EDF. DINAMON PLANTA BAJA||2631500||portoviejo@coltur.ec||235|Lunes a viernes 06:00 a 20:00|56053
33845|LA PIEDRA|Av. Virgilio Ratty 802 Av. Bolivar||52690780|980734271|operaciones@hotellapiedra.com.ec|www.hotellapiedra.com.ec|105|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|56054
33846|SALON DE EVENTOS COOP. TRANSPORTE MANTA|C.119 AV.104 LOS ESTEROS||2381569||coop.manta@hotmail.com||166|Lunes a sabado de 08:00 a22:00|56055
33847|VACACIONES|MALECON||2674116||||167|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|56056
33848|DELGADO TRAVEL AMBATO|MERA 613 SUCRE - BOLIVAR|SANA SAN|32423070|993919398|aaadam014@hotmail.com|www.delgadotravelusa.com|114|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|56057
33849|DELGADO TRAVEL CUENCA|GRAN COLOMBIA 521 MARIANO CUEVA|SANA SANA|72842118|993919398|aaadam014@hotmail.com|www.delgadotravelusa.com|195|Lunes a sabado de 08:00 a22:00|56058
33850|DELGADO TRAVEL|9 DE OCTUBRE S/N SANTA ROSA|DIAGONAL AL EDIFICIO CLARO|72930903|993919398|aaadam014@hotmail.com|www.delgadoecuador.com|137|Lunes a Viernes 08h30 a 17h00|56059
33851|DELGADO TRAVEL LOJA|BERNARDO VALDIVIESO 830 10 DE AGOSTO|SANA SANA|72582604|993919398|aaadam014@hotmail.com|www.delgadotravelusa.com|205|Lunes a Viernes 08h30 a 17h00|56060
33852|DELGADO TRAVEL SUC.|VINTIMILLA 3-11 Y BOLIVAR||2240680||||241|Lunes a Viernes 08h30 a 17h00|56061
33853|DELGADO TRAVEL|Amazonas N24-141 Y GENERAL Foch|FRENTE A TURISA|22558470|22558478|agenciaviajesctb.uio@delgadoecuador.com.ec|www.delbank.fin.ec|100|Lunes a sabado de 08:00 a22:00|56062
33854|DOLPHIN TOURS|AV. BOLIVAR||2692086||archtour@ecuanet.net.ec|www.bahiadolphin.com|181|Lunes a sabado de 08:00 a22:00|56063
33855|HOTEL ORO VERDE|Av. Malecon S/N Calle 23|Frente al Mall del Pacifico|53701230|967098031|cobranzas_mta@hotelesoroverde.com|www.oroverdehotels.com|219|Lunes a sabado de 08:00 a22:00|56064
33856|QUINTA SAN JUAN|AV. 5 DE JUNIO, KM. 1 1/2 VIA PICOAZA||52337137||info@quintasanjuan.net||245|Lunes a sabado de 08:00 a22:00|56065
33857|MANTA EXPRESS|AV. MALECON Y CALLE 19, CENTRO COMERCIAL PLAYA JOCAY||||manta_express@yahoo.es||111|Lunes a sabado de 08:00 a22:00|56066
33858|ON THE RUN|VIA PUERTO AEROPUERTO FRENTE AL EDIF. VERA||52622988||||134|Lunes a sabado de 08:00 a22:00|56067
33859|MOBIL MART|AV JAIME CHAVEZ GUTIERRES||2383899||||155|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|56068
