id|cantón
44640|GUAYAQUIL
44641|SAMBORONDÓN
44642|GUAYAQUIL
44643|GUAYAQUIL
44644|GUAYAQUIL
44645|GUAYAQUIL
44646|GUAYAQUIL
44647|SAMBORONDÓN
44648|GUAYAQUIL
44649|GUAYAQUIL
44650|GUAYAQUIL
44651|MACHALA
44652|MANTA
44653|GUAYAQUIL
44654|GUAYAQUIL
44655|GUAYAQUIL
44656|GUAYAQUIL
44657|GUAYAQUIL
44658|GUAYAQUIL
44659|GUAYAQUIL
44660|GUAYAQUIL
44661|GUAYAQUIL
44662|GUAYAQUIL
44663|PEDERNALES
44664|SAN VICENTE
44665|SANTA ELENA
44666|GUAYAQUIL
44667|GUAYAQUIL
44668|MANTA
44669|SANTA ELENA
44670|LA LIBERTAD
44671|GUAYAQUIL
44672|GUAYAQUIL
44673|QUEVEDO
44674|HUAQUILLAS
44675|MANTA
44676|MACHALA
44677|SANTA ELENA
44678|SAMBORONDÓN
44679|HUAQUILLAS
44680|PLAYAS
44681|SUCRE
44682|GUAYAQUIL
44683|EL TRIUNFO
44684|GUAYAQUIL
44685|GUAYAQUIL
44686|GUAYAQUIL
44687|MACHALA
44688|PORTOVIEJO
44689|MANTA
44690|MANTA
44691|MANTA
44692|MANTA
44693|GUAYAQUIL
44694|PORTOVIEJO
44695|GUAYAQUIL
44696|PORTOVIEJO
44697|SALINAS
44698|MANTA
44699|SAMBORONDÓN
44700|PORTOVIEJO
44701|MANTA
44702|GUAYAQUIL
44703|GUAYAQUIL
44704|PASAJE
44705|GUAYAQUIL
44706|GUAYAQUIL
44707|GUAYAQUIL
44708|SAN VICENTE
44709|GUAYAQUIL
44710|GUAYAQUIL
44711|MACHALA
44712|GUAYAQUIL
44713|GUAYAQUIL
44714|GUAYAQUIL
44715|SAMBORONDÓN
44716|GUAYAQUIL
44717|GUAYAQUIL
44718|MACHALA
44719|GUAYAQUIL
44720|SANTA ELENA
44721|PUERTO LÓPEZ
44722|GUAYAQUIL
44723|GUAYAQUIL
44724|GUAYAQUIL
44725|MACHALA
44726|GUAYAQUIL
44727|GUAYAQUIL
44728|SAMBORONDÓN
44729|PORTOVIEJO
44730|MANTA
44731|GUAYAQUIL
44732|LA LIBERTAD
44733|MANTA
44734|MACHALA
44735|GUAYAQUIL
44736|SALINAS
44737|GUAYAQUIL
44738|MANTA
44739|PUERTO LÓPEZ
44740|GUAYAQUIL
44741|CHONE
44742|QUEVEDO
44743|PORTOVIEJO
44744|PUERTO LÓPEZ
44745|GUAYAQUIL
44746|GUAYAQUIL
44747|EL CARMEN
44748|MANTA
44749|GUAYAQUIL
44750|GUAYAQUIL
44751|MACHALA
44752|JIPIJAPA
44753|ZARUMA
44754|MACHALA
44755|PEDERNALES
44756|SALINAS
44757|MACHALA
44758|PEDERNALES
44759|PORTOVIEJO
44760|GUAYAQUIL
44761|GUAYAQUIL
44762|PORTOVIEJO
44763|MILAGRO
44764|SANTA ELENA
44765|SANTA ELENA
44766|GUAYAQUIL
44767|MACHALA
44768|PEDERNALES
44769|MACHALA
44770|GUAYAQUIL
44771|MANTA
44772|LA LIBERTAD
44773|GUAYAQUIL
44774|PASAJE
44775|MANTA
44776|GUAYAQUIL
44777|GUAYAQUIL
44778|MILAGRO
44779|GUAYAQUIL
44780|HUAQUILLAS
44781|MANTA
44782|PORTOVIEJO
44783|SAN VICENTE
44784|SALINAS
44785|PORTOVIEJO
44786|PUERTO LÓPEZ
44787|GUAYAQUIL
44788|JARAMIJÓ
44789|GUAYAQUIL
44790|GUAYAQUIL
44791|SAMBORONDÓN
44792|GUAYAQUIL
44793|SUCRE
44794|MONTECRISTI
44795|MACHALA
44796|HUAQUILLAS
44797|QUEVEDO
44798|GUAYAQUIL
44799|QUEVEDO
44800|HUAQUILLAS
44801|GUAYAQUIL
44802|GUAYAQUIL
44803|GUAYAQUIL
44804|BABAHOYO
44805|QUEVEDO
44806|GUAYAQUIL
44807|GUAYAQUIL
44808|GUAYAQUIL
44809|GUAYAQUIL
44810|MACHALA
44811|SAMBORONDÓN
44812|GUAYAQUIL
44813|MILAGRO
44814|GUAYAQUIL
44815|VALENCIA
44816|PORTOVIEJO
44817|SAMBORONDÓN
44818|SAMBORONDÓN
44819|BABAHOYO
44820|SANTA ELENA
44821|GUAYAQUIL
44822|GUAYAQUIL
44823|BOLÍVAR
44824|GUAYAQUIL
44825|GUAYAQUIL
44826|GUAYAQUIL
44827|SAMBORONDÓN
44828|GUAYAQUIL
44829|GUAYAQUIL
44830|SANTA ELENA
44831|GUAYAQUIL
44832|PUERTO LÓPEZ
44833|PUERTO LÓPEZ
44834|SAMBORONDÓN
44835|SANTA ROSA
44836|EL GUABO
44837|MILAGRO
44838|GUAYAQUIL
44839|GUAYAQUIL
44840|GUAYAQUIL
44841|MANTA
44842|GUAYAQUIL
44843|GUAYAQUIL
44844|SAMBORONDÓN
44845|QUEVEDO
44846|PORTOVIEJO
44847|SAMBORONDÓN
44848|GUAYAQUIL
44849|GUAYAQUIL
44850|GUAYAQUIL
44851|GUAYAQUIL
44852|SAMBORONDÓN
44853|GUAYAQUIL
44854|SANTA ELENA
44855|SANTA ELENA
44856|PUERTO LÓPEZ
44857|PUERTO LÓPEZ
44858|BABAHOYO
44859|GUAYAQUIL
44860|GUAYAQUIL
44861|GUAYAQUIL
44862|GUAYAQUIL
44863|SUCRE
44864|SANTA ELENA
44865|GUAYAQUIL
44866|GUAYAQUIL
44867|GUAYAQUIL
44868|MACHALA
44869|SALINAS
44870|SALINAS
44871|SANTA ELENA
44872|MANTA
44873|GUAYAQUIL
44874|QUINSALOMA
44875|MANTA
44876|GUAYAQUIL
44877|MACHALA
44878|CHONE
44879|GUAYAQUIL
44880|GUAYAQUIL
44881|GUAYAQUIL
44882|GUAYAQUIL
44883|GUAYAQUIL
44884|PASAJE
44885|PASAJE
44886|EL CARMEN
44887|MACHALA
44888|GUAYAQUIL
44889|GUAYAQUIL
44890|GUAYAQUIL
44891|GUAYAQUIL
44892|GUAYAQUIL
44893|GUAYAQUIL
44894|GUAYAQUIL
44895|GUAYAQUIL
44896|GUAYAQUIL
44897|GUAYAQUIL
44898|GUAYAQUIL
44899|GUAYAQUIL
44900|GUAYAQUIL
44901|GUAYAQUIL
44902|GUAYAQUIL
44903|MILAGRO
44904|SAMBORONDÓN
44905|GUAYAQUIL
44906|GUAYAQUIL
44907|GUAYAQUIL
44908|GUAYAQUIL
44909|SAMBORONDÓN
44910|QUEVEDO
44911|GUAYAQUIL
44912|GUAYAQUIL
44913|GUAYAQUIL
44914|GUAYAQUIL
44915|GUAYAQUIL
44916|GUAYAQUIL
44917|SAMBORONDÓN
44918|DURÁN
44919|GUAYAQUIL
44920|BABAHOYO
44921|GUAYAQUIL
44922|GUAYAQUIL
44923|GUAYAQUIL
44924|GUAYAQUIL
44925|GUAYAQUIL
44926|GUAYAQUIL
44927|GUAYAQUIL
44928|GUAYAQUIL
44929|GUAYAQUIL
44930|GUAYAQUIL
44931|GUAYAQUIL
44932|PORTOVIEJO
44933|SANTA ELENA
44934|SALINAS
44935|GUAYAQUIL
44936|MANTA
44937|MANTA
44938|GUAYAQUIL
44939|ZARUMA
44940|GUAYAQUIL
44941|GUAYAQUIL
44942|GUAYAQUIL
44943|GUAYAQUIL
44944|BABAHOYO
44945|GUAYAQUIL
44946|GUAYAQUIL
44947|GUAYAQUIL
44948|GUAYAQUIL
44949|GUAYAQUIL
44950|GUAYAQUIL
44951|GUAYAQUIL
44952|GUAYAQUIL
44953|GUAYAQUIL
44954|ROCAFUERTE
44955|QUEVEDO
44956|ZARUMA
44957|JIPIJAPA
44958|PORTOVIEJO
44959|QUEVEDO
44960|SAMBORONDÓN
44961|SANTA ELENA
44962|SAN VICENTE
44963|GUAYAQUIL
44964|MANTA
44965|SANTA ELENA 
44966|GUAYAQUIL
44967|PORTOVELO
44968|MACHALA
44969|SANTA ELENA
44970|QUEVEDO
44971|JUNÍN
44972|GUAYAQUIL
44973|GUAYAQUIL
44974|VENTANAS
44975|GUAYAQUIL
44976|QUEVEDO
