id|parroquia|id_1
26332|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41324
26333|MANTA, CABECERA CANTONAL|41325
26334|SANTA MARIANITA (BOCA DE PACOCHE)|41326
26335|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41327
26336|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41328
26337|SALINAS, CABECERA CANTONAL|41329
26338|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41330
26339|TARQUI|41331
26340|MANTA, CABECERA CANTONAL|41332
26341|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41333
26342|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41334
26343|MANTA, CABECERA CANTONAL|41335
26344|JARAMIJÓ, CABECERA CANTONAL|41336
26345|TARQUI|41337
26346|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41338
26347|MANTA, CABECERA CANTONAL|41339
26348|MANTA, CABECERA CANTONAL|41340
26349|GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL|41341
26350|TARQUI|41342
26351|MANGLARALTO|41343
26352|MANTA, CABECERA CANTONAL|41344
26353|MANTA, CABECERA CANTONAL|41345
26354|MILTON REYES|41346
26355|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41347
26356|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41348
26357|SAMBORONDÓN, CABECERA CANTONAL|41349
26358|MANGLARALTO|41350
26359|OLMEDO (SAN ALEJO)|41351
26360|MILTON REYES|41352
26361|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41353
26362|COJIMÍES|41354
26363|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41355
26364|SALINAS, CABECERA CANTONAL|41356
26365|ROCAFUERTE|41357
26366|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41358
26367|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41359
26368|BALLENITA|41360
26369|COJIMÍES|41361
26370|MANGLARALTO|41362
26371|MANGLARALTO|41363
26372|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41364
26373|MANGLARALTO|41365
26374|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41366
26375|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41367
26376|MANGLARALTO|41368
26377|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41369
26378|MANTA, CABECERA CANTONAL|41370
26379|ROCAFUERTE|41371
26380|TARQUI|41372
26381|TARQUI|41373
26382|CHACRAS|41374
26383|EL PARAÍSO|41375
26384|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41376
26385|GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL|41377
26386|MANGLARALTO|41378
26387|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41379
26388|LA LIBERTAD, CABECERA CANTONAL|41380
26389|MANGLARALTO|41381
26390|CHONGON|41382
26391|GENERAL ALBERTO ENRÍQUEZ GALLO|41383
26392|TARIFA|41384
26393|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41385
26394|18 DE OCTUBRE|41386
26395|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41387
26396|MANGLARALTO|41388
26397|LA LIBERTAD, CABECERA CANTONAL|41389
26398|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41390
26399|CHONE, CABECERA CANTONAL|41391
26400|MANTA, CABECERA CANTONAL|41392
26401|COJIMÍES|41393
26402|MACHALILLA|41394
26403|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41395
26404|PIÑAS, CABECERA CANTONAL|41396
26405|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41397
26406|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41398
26407|GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL|41399
26408|DOCTOR CAMILO PONCE |41400
26409|12 DE MARZO|41401
26410|18 DE OCTUBRE|41402
26411|PUERTO BOLÍVAR|41403
26412|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41404
26413|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41405
26414|ARENILLAS, CABECERA CANTONAL|41406
26415|CHACRAS|41407
26416|SALINAS, CABECERA CANTONAL|41408
26417|SANTA ELENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41409
26418|SALINAS, CABECERA CANTONAL|41410
26419|LA LIBERTAD, CABECERA CANTONAL|41411
26420|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41412
26421|MANGLARALTO|41413
26422|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41414
26423|LA LIBERTAD, CABECERA CANTONAL|41415
26424|SANTA ELENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41416
26425|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41417
26426|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41418
26427|MANGLARALTO|41419
26428|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41420
26429|TARQUI|41421
26430|SAMBORONDÓN, CABECERA CANTONAL|41422
26431|SALINAS, CABECERA CANTONAL|41423
26432|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41424
26433|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41425
26434|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41426
26435|QUINSALOMA, CABECERA CANTONAL|41427
26436|MANGLARALTO|41428
26437|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41429
26438|SOZORANGA (CAB. CANTONAL)|41430
26439|TARQUI|41431
26440|LOS LOJAS (ENRIQUE BAQUERIZO MORENO)|41432
26441|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41433
26442|18 DE OCTUBRE|41434
26443|TARQUI|41435
26444|LA PUNTILLA (SATÉLITE)|41436
26445|LA AURORA (SATÉLITE)|41437
26446|LA PUNTILLA (SATÉLITE)|41438
26447|TARQUI|41439
26448|ROCAFUERTE|41440
26449|MANTA, CABECERA CANTONAL|41441
26450|VIVA ALFARO|41442
26451|CARBO (CONCEPCIÓN) |41443
26452|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41444
26453|SALINAS, CABECERA CANTONAL|41445
26454|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41446
26455|COJIMÍES|41447
26456|LA PUNTILLA (SATÉLITE)|41448
26457|BAHÍA DE CARÁQUEZ, CABECERA CANTONAL|41449
26458|SAMBORONDÓN, CABECERA CANTONAL|41450
26459|COJIMÍES|41451
26460|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41452
26461|18 DE OCTUBRE|41453
26462|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41454
26463|PICOAZÁ|41455
26464|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41456
26465|SAN VICENTE, CABECERA CANTONAL|41457
26466|SALINAS, CABECERA CANTONAL|41458
26467|JAMA, CABECERA CANTONAL|41459
26468|MANGLARALTO|41460
26469|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41461
26470|SALINAS, CABECERA CANTONAL|41462
26471|SALINAS, CABECERA CANTONAL|41463
26472|MANGLARALTO|41464
26473|FEBRES CORDERO (LAS JUNTAS) (CAB EN MATA DE CACAO)|41465
26474|ELOY ALFARO (DURÁN), CABECERA CANTONAL|41466
26475|GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL|41467
26476|MANGLARALTO|41468
26477|JARAMIJÓ, CABECERA CANTONAL|41469
26478|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41470
26479|SANTA ROSA (CABECERA CANTONAL)|41471
26480|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41472
26481|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41473
26482|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41474
26483|MANGLARALTO|41475
26484|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41476
26485|SANTA ROSA (CABECERA CANTONAL)|41477
26486|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41478
26487|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41479
26488|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41480
26489|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41481
26490|SAMBORONDÓN, CABECERA CANTONAL|41482
26491|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41483
26492|MANGLARALTO|41484
26493|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41485
26494|ELOY ALFARO (DURÁN), CABECERA CANTONAL|41486
26495|TARQUI|41487
26496|LA PUNTILLA (SATÉLITE)|41488
26497|MANTA, CABECERA CANTONAL|41489
26498|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41490
26499|TARQUI|41491
26500|LOS LOJAS (ENRIQUE BAQUERIZO MORENO)|41492
26501|ROCAFUERTE|41493
26502|TARQUI|41494
26503|LA PUNTILLA (SATÉLITE)|41495
26504|LA PUNTILLA (SATÉLITE)|41496
26505|DAULE, CABECERA CANTONAL|41497
26506|TARQUI|41498
26507|PIÑAS, CABECERA CANTONAL|41499
26508|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41500
26509|ZARUMA, CABECERA CANTONAL|41501
26510|PIÑAS, CABECERA CANTONAL|41502
26511|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41503
26512|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41504
26513|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41505
26514|XIMENA|41506
26515|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41507
26516|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41508
26517|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41509
26518|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41510
26519|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41511
26520|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41512
26521|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41513
26522|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41514
26523|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41515
26524|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41516
26525|VINCES, CABECERA CANTONAL|41517
26526|HUAQUILLAS, CABECERA CANTONAL|41518
26527|CHONGON|41519
26528|SANTA ANA DE VUELTA LARGA|41520
26529|LA PUNTILLA (SATÉLITE)|41521
26530|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41522
26531|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41523
26532|MANTA, CABECERA CANTONAL|41524
26533|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41525
26534|JIPIJAPA, CABECERA CANTONAL|41526
26535|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41527
26536|LA PROVIDENCIA|41528
26537|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41529
26538|XIMENA|41530
26539|PUERTO LÓPEZ, CABECERA CANTONAL|41531
26540|MANGLARALTO|41532
26541|GUIZHAGUIÑA|41533
26542|SAMBORONDÓN, CABECERA CANTONAL|41534
26543|TARQUI|41535
26544|GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL|41536
26545|LA LIBERTAD, CABECERA CANTONAL|41537
26546|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41538
26547|QUEVEDO, CABECERA CANTONAL|41539
26548|QUEVEDO, CABECERA CANTONAL|41540
26549|LA LIBERTAD, CABECERA CANTONAL|41541
26550|SALINAS, CABECERA CANTONAL|41542
26551|ELOY ALFARO (DURÁN), CABECERA CANTONAL|41543
26552|LA LIBERTAD, CABECERA CANTONAL|41544
26553|PORTOVELO, CAB CANTONAL|41545
26554|JAMBELÍ|41546
26555|LA VICTORIA, CAB CANTONAL|41547
26556|GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL|41548
26557|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41549
26558|CARBO (CONCEPCIÓN)|41550
26559|PIÑAS, CABECERA CANTONAL|41551
26560|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41552
26561|JAMBELÍ|41553
26562|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41554
26563|NARANJITO, CABECERA CANTONAL|41555
26564|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41556
26565|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41557
26566|PEDERNALES, CABECERA CANTONAL|41558
26567|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41559
26568|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41560
26569|CHARAPOTÓ|41561
26570|CHARAPOTÓ|41562
26571|MANTA, CABECERA CANTONAL|41563
26572|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41564
26573|SAMBORONDÓN, CABECERA CANTONAL|41565
26574|SAMBORONDÓN, CABECERA CANTONAL|41566
26575|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41567
26576|SAMBORONDÓN, CABECERA CANTONAL|41568
26577|LOS LOJAS (ENRIQUE BAQUERIZO MORENO)|41569
26578|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41570
26579|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41571
26580|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41572
26581|SAMBORONDÓN, CABECERA CANTONAL|41573
26582|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41574
26583|LOS ESTEROS|41575
26584|MANTA, CABECERA CANTONAL|41576
26585|TARQUI|41577
26586|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41578
26587|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41579
26588|MANTA, CABECERA CANTONAL|41580
26589|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41581
26590|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41582
26591|MANTA, CABECERA CANTONAL|41583
26592|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41584
26593|XIMENA|41585
26594|MANGLARALTO|41586
26595|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41587
26596|LA LIBERTAD, CABECERA CANTONAL|41588
26597|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41589
26598|MANTA, CABECERA CANTONAL|41590
26599|TOSAGUA, CABECERA CANTONAL|41591
26600|MANTA, CABECERA CANTONAL|41592
26601|SAMBORONDÓN, CABECERA CANTONAL|41593
26602|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41594
26603|PASAJE, CABECERA CANTONAL|41595
26604|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41596
26605|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41597
26606|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41598
26607|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41599
26608|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41600
26609|LA LIBERTAD, CABECERA CANTONAL|41601
26610|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41602
26611|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41603
26612|ELOY ALFARO (DURÁN), CABECERA CANTONAL|41604
26613|DAULE, CABECERA CANTONAL|41605
26614|PASCUALES|41606
26615|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41607
26616|HUAQUILLAS, CABECERA CANTONAL|41608
26617|TARQUI|41609
26618|SAMBORONDÓN, CABECERA CANTONAL|41610
26619|CARBO (CONCEPCIÓN) |41611
26620|TARQUI|41612
26621|MILAGRO, CABECERA CANTONAL|41613
26622|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41614
26623|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41615
26624|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41616
26625|CRUCITA|41617
26626|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41618
26627|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41619
26628|MANTA, CABECERA CANTONAL|41620
26629|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41621
26630|MANTA, CABECERA CANTONAL|41622
26631|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41623
26632|PIÑAS, CABECERA CANTONAL|41624
26633|SAMBORONDÓN, CABECERA CANTONAL|41625
26634|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41626
26635|12 DE MARZO|41627
26636|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41628
26637|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41629
26638|MANTA, CABECERA CANTONAL|41630
26639|TARIFA|41631
26640|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41632
26641|SALINAS, CABECERA CANTONAL|41633
26642|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41634
26643|SALINAS, CABECERA CANTONAL|41635
26644|24 DE MAYO|41636
26645|QUEVEDO, CABECERA CANTONAL|41637
26646|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41638
26647|SAMBORONDÓN, CABECERA CANTONAL|41639
26648|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41640
26649|GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL|41641
26650|CANOA|41642
26651|SALINAS, CABECERA CANTONAL|41643
26652|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41644
26653|CHONGON|41645
26654|ARENILLAS, CABECERA CANTONAL|41646
26655|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41647
26656|DAULE, CABECERA CANTONAL|41648
26657|ELOY ALFARO (DURÁN), CABECERA CANTONAL|41649
26658|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41650
26659|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41651
26660|TARQUI|41652
26661|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41653
26662|SALINAS, CABECERA CANTONAL|41654
26663|LA AURORA (SATÉLITE)|41655
26664|MANTA, CABECERA CANTONAL|41656
26665|LA PUNTILLA (SATÉLITE)|41657
26666|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41658
26667|ANDRÉS DE VERA|41659
26668|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41660
26669|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41661
26670|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41662
26671|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41663
26672|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41664
26673|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41665
26674|MANGLARALTO|41666
26675|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41667
26676|MANGLARALTO|41668
26677|MACHALILLA|41669
26678|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41670
26679|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41671
26680|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41672
26681|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41673
26682|SALINAS, CABECERA CANTONAL|41674
26683|SALINAS, CABECERA CANTONAL|41675
26684|SALANGO|41676
26685|SANTA ELENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41677
26686|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41678
26687|PIÑAS, CABECERA CANTONAL|41679
26688|SANTA ROSA (CABECERA CANTONAL)|41680
26689|LA LIBERTAD, CABECERA CANTONAL|41681
26690|VELASCO IBARRA (CAB. EL EMPALME), CABECERA CANTONAL|41682
26691|18 DE OCTUBRE|41683
26692|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41684
26693|MANGLARALTO|41685
26694|MANGLARALTO|41686
26695|MANTA, CABECERA CANTONAL|41687
26696|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41688
26697|EL SALITRE (LAS RMAS) (CABECERA CANTONAL)|41689
26698|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41690
26699|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41691
26700|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41692
26701|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41693
26702|SAMBORONDÓN, CABECERA CANTONAL|41694
26703|TARIFA|41695
26704|LOS LOJAS (ENRIQUE BAQUERIZO MORENO)|41696
26705|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41697
26706|SAMBORONDÓN, CABECERA CANTONAL|41698
26707|LA LIBERTAD, CABECERA CANTONAL|41699
26708|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41700
26709|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41701
26710|SALINAS, CABECERA CANTONAL|41702
26711|QUEVEDO, CABECERA CANTONAL|41703
26712|SAN JUAN|41704
26713|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41705
26714|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41706
26715|MANTA, CABECERA CANTONAL|41707
26716|LA IBERIA|41708
26717|LA IBERIA|41709
26718|GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL|41710
26719|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41711
26720|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41712
26721|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41713
26722|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41714
26723|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41715
26724|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41716
26725|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41717
26726|SALINAS, CABECERA CANTONAL|41718
26727|MANTA, CABECERA CANTONAL|41719
26728|TARQUI|41720
26729|PUERTO DE CAYO|41721
26730|PUERTO LÓPEZ, CABECERA CANTONAL|41722
26731|MANGLARALTO|41723
26732|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41724
26733|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41725
26734|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41726
26735|PEDERNALES, CABECERA CANTONAL|41727
26736|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41728
26737|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41729
26738|LA PUNTILLA (SATÉLITE)|41730
26739|JOSE LUIS TAMAYO (MUEY)|41731
26740|MANTA, CABECERA CANTONAL|41732
26741|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41733
26742|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41734
26743|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41735
26744|EL CARMEN, CABECERA CANTONAL|41736
26745|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41737
26746|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41738
26747|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41739
26748|PUERTO LÓPEZ, CABECERA CANTONAL|41740
26749|PUERTO LÓPEZ, CABECERA CANTONAL|41741
26750|SOZORANGA (CAB. CANTONAL)|41742
26751|MANTA, CABECERA CANTONAL|41743
26752|QUEVEDO, CABECERA CANTONAL|41744
26753|COJIMÍES|41745
26754|NARANJITO, CABECERA CANTONAL|41746
26755|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41747
26756|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41748
26757|12 DE MARZO|41749
26758|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41750
26759|SALINAS, CABECERA CANTONAL|41751
26760|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41752
26761|MANTA, CABECERA CANTONAL|41753
26762|MANGLARALTO|41754
26763|MANGLARALTO|41755
26764|MANTA, CABECERA CANTONAL|41756
26765|SANTA ROSA (CABECERA CANTONAL)|41757
26766|ROCAFUERTE|41758
26767|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41759
26768|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41760
26769|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41761
26770|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41762
26771|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41763
26772|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41764
26773|ZARUMA, CABECERA CANTONAL|41765
26774|MANTA, CABECERA CANTONAL|41766
26775|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41767
26776|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41768
26777|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41769
26778|MANGLARALTO|41770
26779|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41771
26780|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41772
26781|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41773
26782|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|41774
26783|MANTA, CABECERA CANTONAL|41775
26784|SALINAS, CABECERA CANTONAL|41776
26785|SALINAS, CABECERA CANTONAL|41777
