idEstablecimiento|nombre_esta|clasificacion|direccion|refen_direccion|telefono_principal|telefono_secun|email|paginaWeb|estimacion|id_servicios
31290|WASIPUNKO TOURS|AGENCIA DE VIAJES DUAL|Sin nombre s/n Vía Anraví|A una cuadra del estadio de Turuco vía Anraví|995550904|987902121|travelwasipunko@hotmail.com||202|53499
31291|RAICES ANDINAS|AGENCIA DE VIAJES INTERNACIONAL|CALLE BOLÍVAR 6-29 Y FLORES||2611704||avraicesandinas@hotmail.com||250|53500
31292|BLS TRAVEL|AGENCIA DE VIAJES INTERNACIONAL|JUAN DE DIOS NAVAS 6-25 RAFAEL CARVAJAL|A UNA CUADRA DEL CENTRO COMERCIAL LAGUNA MALL|62603070|939002677|alexita2bo@hotmail.com||215|53501
31293|ESI TOUR|AGENCIA DE VIAJES DUAL|Mariano Acosta 2320 Jacinto Pankery|Diagonal al Supermaxi|992302343|62928208|mayra.iguago@gmail.com||192|53502
31294|LOGISTICS|AGENCIA DE VIAJES DUAL|HERMANO MIGUEL 12-15 SANGURIMA|A MEDIA CUADRA DEL MERCADO 9 DE OCTUBRE|74115037|999771527|lulybecerra1972@gmail.com|logisticsviajes.wixsite.com|111|53503
31295|LOGISTICS|AGENCIA DE VIAJES DUAL|HERMANO MIGUEL 12-15 SANGURIMA|A MEDIA CUADRA DEL MERCADO 9 DE OCTUBRE|74115037|999771527|lulybecerra1972@gmail.com|logisticsviajes.wixsite.com|129|53504
31296|YACHANA ILUMAN TOURS|OPERADOR TURÍSTICO|BOLIVAR I2P2210 SUCRE|A UNA CUADRA DE LA CAPILLA ANTIGUA|62946672|988976728|runayachana@hotmail.com|www.yachanailumantours.com|173|53505
31297|RUNAYACHANA|OPERADOR TURÍSTICO|BOLÍVAR 2210 Y SUCRE||||||153|53506
31298|EXPERTA VIAJES TRAVEL AGENCY|AGENCIA DE VIAJES DUAL|SUCRE 624 JUAN JOSE FLORES|JUNTO A LA COOP. DE LOS ARTESANOS - EDIFICIO SUCRE - oficina 106|986911933|62280657|gerencia@expertaviajes.com|www.expertaviajes.com|101|53507
31299|EQUATOR FACE TRAVEL AGENCY|OPERADOR TURÍSTICO|SUCRE S/N MORALES Y SALINAS|50 METROS DE LA PLAZA DE PONCHOS|62922665|997133413|equatorface@outlook.com|www.equatorface.com|241|53508
31300|TRAVEL CONT S.A|OPERADOR TURÍSTICO|OLMEDO 10-56 COLON|A DOS CUADRAS DEL MERCADO AMAZONAS|62615612|981480563|huasha_jatun29@hotmail.com||102|53509
31301|TRAVEL GREEN|TRANSPORTE TERRESTRE|GARCÍA MORENO 3-76 Y ROCAFUERTE||||||192|53510
31302|ALLTOUR ECUADOR|AGENCIA DE VIAJES DUAL|BOLÍVAR 14-10 QUITO|A 300 METROS DEL SINDICATO DE CHOFERES|62930392|997898745|alltourecuador@gmail.com|www.alltourecuador.com.ec|215|53511
31303|TOUR LAGOS|TRANSPORTE TERRESTRE|FLORES 9-63 Y SANCHEZ Y CIFUENTES||993198729||wiljatur@outlook.com||212|53512
31304|MILENIUN TOURS|TRANSPORTE TERRESTRE|BARRIO SAN AGUSTÍN CALLE 13 376 Y 2DA TRANSVERSAL||||eduardoalmeidaj@hotmail.com||227|53513
31305|PASAPORTE|AGENCIA DE VIAJES DUAL|PANAMERICANA NORTE KM 4 1/2 S/N - HOSTERIA CHORLAVI|A 400 ms&nbsp del puente peatonal Nro 14|62601226|991789584|info@pasaporteviajes.com||168|53514
31306|QUICHUA NATIVE TRAVEL o|OPERADOR TURÍSTICO|QUIROGA 4-06 SUCRE|A CINCUENTA METROS DE LA PLAZA DE PONCHOS|62925300|939516431|quichuatours@gmail.com|www.quichuatours.com|126|53515
31307|QUICHUA NATIVE TRAVEL c|OPERADOR TURÍSTICO|PEDRO MONCAYO 13-25 9 DE OCTUBRE|A UNA CUADRA DEL SEGURO MEDICO SOCIAL DE COTACACHI|62554243|939516431|quichuatours@gmail.com|www.quichuatours.com|212|53516
31308|SENDEROS|AGENCIA DE VIAJES DUAL|Calle Julio Andradre 4-75 Juan Francisco Bonilla|Frente a las canchas de tenis del parque de la familia|989554874|983978354|senderos.ec@gmail.com||203|53517
31309|INFINITE TRAVEL|AGENCIA DE VIAJES DUAL|AV. MARIANO ACOSTA 10-06 CHICA NARVAEZ|FRENTE AL OBLESICO DE LA ESTACION|62933224|998162685|infinitetravel2017@gmail.com||137|53518
31310|CONTRANSTURIS|TRANSPORTE TERRESTRE|CALLE AMAZONAS 4-120 Y AV. EL RETORNO||62950430||||174|53519
31311|SAMAY TOA HOSPEDAJE CASA DE CAFE|REFUGIO|Principal S/N N/A|COMUNIDAD ARAQUE ALTO A DIEZ CUADRAS DE LA CAPILLA|985478921|985512243|refugiosamaytoa@gmail.com||244|53520
31312|TRANSCOEXTOURS S.A|TRANSPORTE TERRESTRE|PEDRO MOCAYO S/N E IMBABURA||6537252||transcoextours@gmail.com||246|53521
31313|TURISMO FLOWER CITY|TRANSPORTE TERRESTRE|RÍO QUININDE 4-11 Y RÍO CURARAY||||turismoflowercity@yahoo.com||140|53522
31314|TRANSJUYALLATOUR|TRANSPORTE TERRESTRE|GARCÍA MORENO #00 Y SUCRE||986015612||||189|53523
31315|ARCA TRAVEL BEDJUM|AGENCIA DE VIAJES DUAL|JACINTO EGAS 150 AVENIDA TEODORO GOMEZ DE LA TO|a pocos pasos del Instituto Medico de Especialidades|62601851|982086544|ops@arcatravel.org||104|53524
31316|CREATIVE TRAVEL|AGENCIA DE VIAJES DUAL|LUIS VARGAS TORRES 4-39 GONZALO GOMEZ JURADO|FRENTE AL HOSPITAL SAN VICENTE DE PAUL|62954155|981115395|cris_s_1993@hotmail.com||158|53525
31317|CAR TOUR|TRANSPORTE TERRESTRE|VELASCO# 7-80 Y OLMEDO||979062283||cartoursa@gmail.com||204|53526
31318|PUNTO TOURS|AGENCIA DE VIAJES INTERNACIONAL|MIGUEL OVIEDO 10-80 LUIS CABEZAS BORJA|DIAGONAL REDONDEL CABEZAS BORJA|62950694|994024386|gissenr@hotmail.com|www.puntotours.ec|164|53527
31319|MAPOCH TOUR|TRANSPORTE TERRESTRE|GONZALEZ SUÁREZ #172 Y MODESTO PEÑAHERRERA||988721203||||212|53528
31320|ILUTRAVEL CIA. LTDA|AGENCIA DE VIAJES DUAL|JUAN DE LA ROCA 474 JOSE TOBAR TOBAR|A UNA CUADRA DEL PARQUE LINEAL|62641335|993125076|belenchis_mbo@hotmail.com||189|53529
31321|IMBATRANSTURIS|TRANSPORTE TERRESTRE|GUARANDA #662 E ISLA ISABEL||99901389||ramtourandes@hotmail.com||103|53530
31322|LMA TOURS|TRANSPORTE TERRESTRE|LUCIO TARQUINO PAEZ 3-34 Y FERNANDO AGUINAGA||||||220|53531
31323|TRANVANSTOUR|TRANSPORTE TERRESTRE|AURELIO MOSQUERA NARVAEZ Y RAFAEL TROYA||62602789||cali_andrade@hotmail.com||129|53532
31324|PACIFICOSTA|AGENCIA DE VIAJES DUAL|Troncal del pacifico E15 N/S N/S|En la hosteria el Rancho|986933519|982589758|pacificosta_cia.ltda@hotmail.com||197|53533
31325|VIAJAMOS JUNTOS|TRANSPORTE TERRESTRE|COLÓN 329 Y MALDONADO||||viajamosjuntos.ec@gmail.com||221|53534
31326|MINDALAYCUNA|TRANSPORTE TERRESTRE|GARCÍA MORENO Y ROCA||996256464||kintigerman@hotmail.com||231|53535
31327|TRIP ECUADOR TRANSPORT|TRANSPORTE TERRESTRE|SUCRE 14-15 Y QUIROGA||99787857||christiancgt@gmail.com||106|53536
31328|AMIGO TOUR'S|AGENCIA DE VIAJES DUAL|OLMEDO 8.79 164 PEDRO MONCAYO|A DOS CUADRAS DEL TERMINAL TERRESTRE|62586024|994282527|amigotoursinfo@gmail.com|www.amigotours.ec|169|53537
31329|MIGRATOUR S.A|TRANSPORTE TERRESTRE|OLMEDO 10-89 Y COLÓN||||migratourssacompania@gmail.com||172|53538
31330|TRANSPORTE TURÍSTICO LAS COLINAS|TRANSPORTE TERRESTRE|FERANDO DAQUILEMA #4-29 Y DOS DE AGOSTO||2631323||guillermocapelo941@hotmail.com||233|53539
31331|ANDARIEGOTUR|TRANSPORTE TERRESTRE|PIEDRAHITA 211 Y GUAYAQUIL||||chriss_bri@hotmail.com||230|53540
31332|JATARI|OPERADOR TURÍSTICO|RAFAEL TROYA ESQ 110 Y SUCRE 110 -AV CARCHI|FRENTE ALA ESCUELA MARIA ANGELICA HIDROBO|62612720|990446962|gerencia@jataritravelworld.com|www.jataritravelword.com|117|53541
31333|CÍA DE TURISMO UNIVERSAL TRAVEL C.A.|OPERADOR TURÍSTICO|10 DE AGOSTO 6-012 SUCRE|JUNTO AL TEATRO LEMARIE|62253691|958609669|vacaandres270@gmail.com||182|53542
31334|JOURNEY JUNKIES|AGENCIA DE VIAJES DUAL|SIMON BOLIVAR 8-45 PEDRO MONCAYO|CENTRO COMERCIAL CASA BLANCA|62511564|982938066|vacagonzalezdennisa@gmail.com||239|53543
31335|TRIP ECUADOR TOUR OPERATOR|AGENCIA DE VIAJES DUAL|QUIROGA 310 BOLIVAR Y ROCA|A UNA CUADRA Y MEDIA DE LA PLAZA DE PONCHOS|62921277|997878570|tripecuador593@gmail.com|www.tripecuador.com|163|53544
31336|SUMAK TRANS|TRANSPORTE TERRESTRE|AVENIDAD QUINCHUCHI||||lucyyal@gmail.com||119|53545
31337|WAWATOURS IMBABURA|OPERADOR TURÍSTICO|SUCRE 5-36 GARCIA MORENO|FRENTE AL PARQUE PEDRO MONCAYO|62600968|995949599|pcwawatoursotavalo@gmail.com||137|53546
31338|HOLA TURISMO|OPERADOR TURÍSTICO|Ulpiano Pérez 3-211 Av. Jaime Roldós|Sobre la Av. Cristobla de Troya se encuentra el redondel de la Policía, ingresamos por la Av. Jaime Roldós (Gasolinera Petroecuador), avanzamos 4 cuadras y al llegar a la calle Ulpiano Pérez (Chifa Victoria), giramos a mano derecha hasta encontrarnos con la casa N&deg 3-211 donde se encuentra ubicado el letrero de HOLA TURISMO.|999824947|62951855|soledad@holaturismoec.com||236|53547
31339|CAMP TOURS OTAVALO|AGENCIA DE VIAJES DUAL|ATAHUALPA SN LOS CORAZAS|A MEDIA CUADRA DEL SUBCENTRO DE SALUD|62690913|990861222|amadoroy@hotmail.com||193|53548
31340|GLAMPING THE GARDEN|CAMPAMENTO TURÍSTICO|JOSE TOBAR Y TOBAR S/N GABRIEL MISTRAL|&nbsp PEAJE DE LA LAGUNA DE YAHUARCOCHA, PASANDO LOS BOMBEROS 1KM JUNTO A LA TRIBUNA ANTIGUA PORTON ROJO|968119019|939371177|joerdis.jjockisch@gmail.com||139|53549
31341|MOCHILEANDO S.A.S.|OPERADOR TURÍSTICO|CALLE BOLIVAR 10-23 COLON|FRENTE AL&nbsp SUPERMERCADO&nbsp AKI&nbsp DE LA CALLE BOLÍVAR, EDIFICIO DE CONNOR&nbsp TERCER PISO|983871097|959592026|mochileandoecu@gmail.com||185|53550
31342|ROYAL PACIFIC|HOSTAL|AV. PRINCIPAL ENTRADA A CANOA||52616370||||238|53551
31343|PARRILLADAS EL FOGON|RESTAURANTE|AV 8 DE DICIEMBRE Y JUAN JOSE FLORES||2584474||CELISRAEL45@YAHOO.ES||196|53552
31344|ARENA Y MAR|RESTAURANTE|CARIAMANGA Y 18 DE NOVIEMBRE||2574989||carlosmedinacriollo@gmail.com||155|53553
31345|LOJA|HOSTAL|16 DE MARZO S/N LOS CACTUS|A UNA CUADRA DE PACIFICTEÑ|52529174|967604982|hostalloja@gmail.com||182|53554
31346|YOGU LUCY BURGER|FUENTE DE SODA|SAUCES NUEVE, MZ. F-559, SL. 2||2642361||||145|53555
31347|CABAÑA 5 ESTRELLAS|RESTAURANTE|LOTI. LOS ANGELES VIA PANAMERIC||||||218|53556
31348|HOSTAL CUEVA DE LOS TAYOS JONGUAI|HOSTAL|26 DE NOVIEMBRE S/N 19 DE NOVIEMBRE|FRENTE AL PARQUE CENTRAL|72718005|996802606|m.arlen.g@hotmail.com||189|53557
31349|TRADICIONAL PLAZA DEL TEATRO SUCRE|RESTAURANTE|ManabÍ OE2-36 y Guayaquil|PISO: PB. SECTOR: FRENTE TEATRO SUCRE|22662260|980224391|magdalenagonzalezh@hotmail.com||162|53558
31350|HOSTERIA DE VILCABAMBA|HOSTERÍA|AV. ETERNA JUVENTUD SN S/N|A CIEN METROS DEL PUENTE|72640271|981922905|hosteriadevilcabamba@hotmail.com|www.hosteriadevilcabamba.com|127|53559
31351|LAS ORQUIDEAS DE MERCEDES|HOSTAL|18 de Septiembre E2-85 y Ulpiano Paez|A TRES CUADRAS DE LA IGLESIA DE SANTA TERESITA|0|22224559|luisftorresv@hotmail.com||137|53560
31352|HOSTERÍA EL DESCANSO DEL TORO|HOSTERÍA|DIEGO VACA DE VEGA NO NO|A TRES CUADRAS DEL COLEGIO VILCABAMBA|72640007|980882722||www.descansodeltoro.com|142|53561
31353|SUMAC AMAZONICO|HOSTAL|VIA TARAPOA S/N S/C|FRENTE AL JARDIN DE INFANTES|62343042|985145352|salinas_hotelsumac@hotmail.com||214|53562
31354|SUMAC AMAZONICO (SUCURSAL)|HOTEL|AV. PRINCIPAL SN S/C|FRETE AL COMERCIAL BOLIVAR|62343042|984145352|serviconcs@yahoo.es||105|53563
31355|MAJESTAD|SALA DE RECEPCIONES Y BANQUETES|MEXICO Y CUBA||2573431||valeriareyes1993@gmail.com||111|53564
31356|VENETO|HOTEL|AVENIDA 12 DE OCTUBRE S/N CALLE LEONARDO AVILES|DETRAS DEL CLUB DE LEONES|42774876|992126856|jcb57@hotmail.com||170|53565
31357|HOSTERIA EL REMANSO|HOSTERÍA|VIA LANDANGUI TAXICHE SN NO EXISTE|A CINCO CUADRAS DEL PARQUE DE TAXICHE|72673440|997535280|manuelrueda25@gmail.com||161|53566
31358|DISCO PEÑA SHOW|DISCOTECA|Av. Fundadores sn 12 de Febrero|FRENTE A LA COOP VENCEDORES 24 DE MAYO|997761003||mcornejotacuri@gmail.com||229|53567
31359|PARIS|HOTEL|Jorge Añazco 140 Pasaje Gonzanamá||62830496|991873520|marco.tulio1976@hotmail.com||169|53568
31360|LOLITA|RESTAURANTE|AV. SALVADOR B. CELI Y GUAYAQUIL||2575603||salonlolita@outlock.com||201|53569
31361|BOSTON|HOSTAL|PADRE SOLANO 422 ENTRE BOYACÁ Y XIMENA||42311478||||112|53570
31362|LOJANITO|RESTAURANTE|LA 23 Y GENERAL ENRIQUEZ||||||154|53571
31363|LOS MOTES DE LA GASPAR|RESTAURANTE|AV. GASPAR DE VILLARROEL E4-132 Y AV. AMAZONAS|A CINCUENTA METROS DE LA CLINICA DE LA MUJER|22460305|23211420|davidpato2412@hotmail.com||143|53572
31364|LOS REMOS|RESTAURANTE|9 DE OCTUBRE Y GONZALEZ SUAREZ||||||148|53573
31365|CIUDAD DE CATAMAYO|HOTEL|PRIMERO DEMAYO S/N BOLIVAR|A CINCUENTA METROS DE LA ESCUELA GABRIELA MISTRAL|72677295|999346565|yekita_9408@hotmail.com|www.hotelciudadecatamayo.com|101|53574
31366|QUOVADIS HOTEL|HOTEL|AV 8 DE DICIEMBRE SN AV ISIDRO AYORA|EL HOTEL ESTA UBICADO, DIAGONAL AL TERMINAL TERRESTRE A MEDIA CUADRA DE LA GASOLINERA LOJA&nbsp &nbsp|72581805|72563216|bodega@quovadishotel.com.ec|www.quovadishotel.com.ec|242|53575
31367|AGUILERA INTERNACIONAL|HOSTAL|SUCRE 01-08 Y EMILIANO ORTEGA||2572477||hostal_aguilera@hotmail.com||159|53576
31368|SANDY EXPRESS|RESTAURANTE|JOSE ANTONIO EGUIGUREN SN OLMEDO|FRENTE AL COLEGIO LA DOLOROSA&nbsp|992127327|722574969|mariaeunice84@hotmail.com||187|53577
31369|DON JUANITO|RESTAURANTE|CALLE 23 Y GRAL. ENRIQUE GALLO||||||129|53578
31370|EL POLLO PACHANGUERO|RESTAURANTE|Flores N7-42 y Manabí|CERCA A PLAZA DEL TEATRO|22286736|999406675|ofeliaordonez20@gmail.com||171|53579
31371|TURISTINGO|HOSTAL|CALLE 4 N3-309 Y AV. ILALO|EL TINGO|22868978|22868978|monica.gonzalez1278@gmail.com||165|53580
31372|INSULAR|HOSTAL|EL GAVIOTIN S/N TERO REAL|DIAGONAL AL COLEGIO FRAY AGUSTIN DE ASCUNAGA|52529492|994164732|hostalinsular@hotmail.com|www.hotelinsular.com|169|53581
31373|JOROBAR|BAR|Isidro Ayora 1010 Abdon Calderon|En la avenida Isidro Ayora, via a Loja a 200 metros de la ERRSA|958602502|72676351|angel165206@gmail.com||104|53582
31374|AROMA LOJANO LA RÁBIDA|RESTAURANTE|LA RáBIDA E6-26 y SANTA MARíA|ATRAS DEL BANCO DE GUAYAQUIL|22527350|983117691|jhaninnepalacios@hotmail.com||207|53583
31375|ROYAL CARIAMANGA|HOSTAL|MARIANO SAMANIEGO 01-27 CLOTARIO PAZ|A TREINTA METROS DEL MERCADO CENTRAL|72688757|981073025|hotel-royal@hotmail.com||239|53584
31376|ESQUINA DEL SABOR LA|RESTAURANTE|LANDANGUI A 50 METROS DE IGLESIA||2673241||diagusromero@gmail.com||238|53585
31377|CASA SOL|RESTAURANTE|AV. 24 DE MAYO Y JOSÉ ANTONIO EGUIGUREN||2588597||sandra2m93@hotmail.com||123|53586
31378|LA CASTELLANA HOTEL|HOTEL|Lauro Guerrero 10-57 Miguel Riofrio|FRENTE COOP LOJA|72573790|939952364|olgabarrera2@hotmail.com|www.lacastellana.com.ec|245|53587
31379|"HOSTAL ""SIR FRANCIS DRAKE"""|HOSTAL|Avenida Baltra 187 Charles Binford|El establecimiento se encuentra ubicado al frente del Colegio Nacional Galápagos en la Avenida Baltra.&nbsp|984827273|52526221|fanny.rosillo1950@gmail.com|www.sirfrancisdrakegalapgos.com|201|53588
31380|ESPIGA DE ORO|HOSTAL|ANTONIO ANTE 3436 10 DE AGOSTO|FRENTE AL MERCADO MUNICIPAL|72694405|999458906|victor.torres049@yahoo.es||162|53589
31381|HOSTAL COSTA DEL PACIFICO|HOSTAL|TOMAS DE BERLANGA 284 ISLAS PLAZAS|Junto a la boutique Sonia.|993004341||soniacueva900@hotmail.com||188|53590
31382|MIRAFLORES|RESTAURANTE|CDLA. MIRAFLOES, AV. MIRAFLORES #122 E/ CALLE PRIMERA Y CALLE SEGUNDA||2207349||||233|53591
31383|ORIENTAL|HOSTAL|AVENIDA QUITO 450 AVENIDA COLOMBIA||62830830|993344777|jtobi_1968@hotmail.com||222|53592
31384|LUCIO´S|RESTAURANTE|ISIDRO AYORA Y 18 DE NOVIEMBRE||72677395||||246|53593
31385|VICKY|RESTAURANTE|VIA A LOJA - PANAMERICANA SUR||2683675||jonamois@yahoo.es||203|53594
31386|HOSTA RECIDENCIA EL DESCANSO|HOSTAL|VIA PERIMETRAL S/N VIA MACARA||72683092|994095504|eldescansohostal@hotmail.com||216|53595
31387|MESON DEL VALLE|RESTAURANTE|SUCRE Y 10 AGOSTO||2677037||danielagomezj@hotmail.com||140|53596
31388|D'JAVOU|TERMAS Y BALNEARIOS|CALLE MACARÁ||62340180||||148|53597
31389|LA REAL PANADERIA Y PASTELERIA|CAFETERÍA|Av. De Los Shyris N42-90 Luis Pasteur||22594429|996022592|cesariostinoco2848@gmail.com||146|53598
31390|POLLOS SANDY|RESTAURANTE|MERCADILLO 68-09 Y AV. MANUEL A. AGUIRRE||2585010||patriciorios_88@hotmail.com||174|53599
31391|TROPICALIENTE|RESTAURANTE|Portoviejo OE1-89 y Manuel Larrea|A MEDIA CUADRA DEL PUENTE DEL GUAMBRA|22222831|990721661|amilcarmp.17@hotmail.com||218|53600
31392|200 MILLAS|RESTAURANTE|JUAN J PENA 07-41 Y 10 DE AGOSTO||2546354||200millasloja@gmail.com||246|53601
31393|HOSTAL TERITO|HOSTAL|JOSE VALLEJO S/N GONZALO MORALES|FRENTE A TIENDA ROSITA|993083066|52520275|homero_be@yahoo.com||149|53602
31394|PAPITAS ESPAÑOLAS|FUENTE DE SODA|AV. PATRIA E2-81 Y ULPIANO PAEZ||939010797||||161|53603
31395|HOSTAL LOS ANGELES|HOSTAL|AVENIDA JAIME ROLDOS SN 24 DE MAYO|Avenida Jaime Roldos y 24 de mayo&nbsp|993004168|72647156|rosarioalvarezsoto@hotmail.com||242|53604
31396|YANKU ORQUIDEA|HOSTAL|AV. IVAN RIOFRIO S/N ARMANDO ARIAS|FRENTE AL PARQUE CENTRAL.|981371733|72300183|vanessa-luna@hotmail.es||110|53605
31397|EL HORNO DE PANCHO|RESTAURANTE|24 DE MAYO 04-21 Y ZOILO RODRIGUEZ||2721767||josefco1703@gmail.com||118|53606
31398|HOTEL DEL BOSQUE|HOTEL|10 DE AGOSTO SN SUCRE|FRENTE AL PARQUE CENTRAL|983634571|72680090|salvadorlede@hotmail.com||185|53607
31399|GOLLERIAS|CAFETERÍA|24 de Mayo 213-15 entre Lourdes y Leopoldo Palacios|La cafetería GOLLERÍAS está ubicada a una cuadra y media del estadio Reina del Cisne, de la Federación Deportiva Provincial de Loja.|983502433|72723613|golleriasloja@gmail.com||236|53608
31400|HOSTAL LOS GUAYACANES|HOSTAL|AV. QUITO SN JAIME ROLDOS|FRENTE A A TRANSPORTES LOJA&nbsp|988321993||camisotor@hotmail.com||216|53609
31401|YURANK ETSA YUMI RUTA SOL Y LLUVIA|HOSTERÍA|KM2, VIA A TUNANTZA ALTO S/N S/N|BARRIO EL MANI, JUNTO A LA MOLIENDA DEL SEÑOR FREDDY RIOFRIO|981638049|72607928|marcoarboleda53@yahoo.es||237|53610
31402|CARRION|HOSTAL|COLON 16-36 18 DE NOVIEMBRE||72584548|997221387|hotelcarrion@hotmail.com||172|53611
31403|ORO NEGRO|HOTEL|AV. QUITO s/n PASAJE GONZANAMÁ|El Hotel Oro negro se encuentra ubicado en la Av. Quito S/N y Pasaje Gonzamá en el centro de la ciudad de Nueva Loja. Desde el Terminal terrestre se encuentra a 10 minutos. Desde el Aeropuerto de Nueva Loja a 15 min.|968720724|989575476|mariaeufe.1@hotmail.com||176|53612
31404|ECUADOR|HOTEL|via Quito 412 pasaje Gonzamamá||62830183|986492611|rdcr1104@gmail.com||145|53613
31405|ASADOS EL SAFARI|RESTAURANTE|AV. PABLO PALACIO S/N||72572029||||241|53614
31406|PODOCARPUS|HOTEL|JOSE ANTONIO EGUIGUREN 1650 18 DE NOVIEMBRE||72579776|983920905|info@hotelpodocarpus.com.ec|www.hotelpodocarpus.com.ec|120|53615
31407|HOSTAL SARAGURO|HOSTAL|LOJA SN JUAN ANTONIO CASTRO|CERCA A SEMILLAS DLE PROGRESO COPPERATIVA DE AHORRO|986321248|72200286|renato88@hotmail.es||112|53616
31408|RABIS|HOSTAL|VIA CALACALI LA INDEPENDENCIA KM 117 S/N 29 DE JUNIO|'|22392607|994504917|cv.jimenez@hotmail.com||117|53617
31409|POLLO A LA BRASA EL CANDIL|RESTAURANTE|ALBORADA ETAPA 6 MZ. 670 SOLAR 9||2273009||||182|53618
31410|COMPLEJO TURISTICO COSTA DEL SOL|HOSTERÍA|EL MALECON S/N PASAJE COSTA DEL SOL Y AV. QUITO|FRENTE AL RESTAURANTE ESPUMA DE MAR|52673177|987470515|vepuertasj@gmail.com|www.playasmanabi.com|217|53619
31411|PIZERIA PAULI DE MINDO|RESTAURANTE|AV. QUITO Y SIXTO DURAN BALLEN||993406321||marceloguideotbirds.@yahoo.com||114|53620
31412|LA RIVIERA|HOSTAL|AV. UNIVERSITARIA 08-10 10 DE AGOSTO Y ROCAFUERTE|A 50 METROS DEL CUERPO DE BOMBEROS|72572863|993253741|||192|53621
31413|GOOD TIME|BAR|José María Alemán S23-32 y Bonifacio Aguilar|A MEDIA CUADRA DE LOS POLLOS DE LA JOTA|22674996|983719677|eduardo-moposita-periodista@outlook.com||163|53622
31414|BEKALUZ|HOSTAL|SEBASTIAN VALDIVIESO SN 10 DE AGOSTO|DETRÁS DE TRANSPORTES UNIÓN CARIAMANGA|72694043|982588232|ofelia.1102@hotmail.com||124|53623
31415|ÑUKANCHIK SARA ALLPA|HOSTAL|ANTONIO CASTRO SN LOJA|A MEDIA CUADRA DE LA ESCUELA 10 DE MARZO|72200272|969124727|bacijapon@hotmail.com||213|53624
31416|FLOY´S HOTEL|HOTEL|18 DE NOVIEMBRE SN ENTRE JOSE FELIX Y QUITO|A TRES CUADRAS DE LA PUERTA DE LA CIUDAD|72573821|993232390|mariabecerra1101@outlook.es||218|53625
31417|HOTEL VILLA COLONIAL|HOTEL|JUSTINIANO ESTUPINAN S/N JUAN PIO MONTUFAR|VIA A PRINCIPAL A MALACATOS|989985952|983353982|dores16_1993@hotmail.com|www.villacolonial.com|233|53626
31418|ESTANCIA COLAMBO|HOSTAL|AV. GONZANAMÁ SN SN|DIAGONAL AL MONUMENTO LA CRUZ|72615173|993155725|albertocuesta.j@gmail.com||200|53627
31419|MIRADOR|HOTEL|RAMON PINTO 05 COLON|A UNA CUADRA DEL HOSPITAL ISIDRO AYORA|72573038|993571566|marydanilamaza@hotmail.com||128|53628
31420|CALDERON|HOSTAL|Pedro De La Gasca N2-151 y Panamericana Norte|FRENTE A LA TIENDA REINA DEL CISNE|22826106|999446619|cordova232tu_picbull@yahoo.es||213|53629
31421|FRUTISIMA|FUENTE DE SODA|ALBORADA 3ERA. ETAPA, AV. GUILLERMO PAREJA ROLANDO Y SEGUNDO CUEVA, C.C. PLAZA MAYOR, LOCAL CI-E||993774861||pedroarevalo1953@outlook.com||149|53630
31422|MAR Y TIERRA|RESTAURANTE|CALLE PRINCIPAL||980200124||ELVAGOLUNA@HOTMAIL.COM||138|53631
31423|HOTEL PUCARA|HOSTAL|MANUELA CAÑIZARES SN 10 DE AGOSTO|A UNA CUADRA DEL PARQUE CENTRAL|72657159|999366954|bertharamong2017@gmail.com||162|53632
31424|VALLADOLID|TERMAS Y BALNEARIOS|PRE COPERATIVA UNION Y PROGRESO||81254362||||119|53633
31425|HOSTAL SAVOY 2|HOSTAL|JUNIN 627 ESCOBEDO|JUNTO AL LOCAL DE REPUESTOS ELECTRONICOS ELECTRONICA UM|42310206|992185734|angel_jimzbarce@hotmail.com||183|53634
31426|VERTIGOS|BAR|AMAZONAS (Barrio San Vicente)||||chalveres@gmail.com||137|53635
31427|MESON ANDALUZ|RESTAURANTE|10 deAGOSTO Y 24 DE MAYO||2664302||gmriofrio18@hotmail.com||237|53636
31428|HOSTAL MONTESA|HOSTAL|LUIS URDANETA 817 RUMICHACA|POR LA CALLE BOYACA LLEGAR A LUIS URDANETA Y SUBIR POR ESTA, HASTA RUMICHACA.|42312526|980117515|hostalmontesa@gmail.com||189|53637
31429|CASA MONTERO|HOTEL|Vicente Rocafuerte OE1-23 Y AV. Pedro Vicente Maldonado|FRENTE A LA PLAZA DE SANTO DOMINGO|22286536|993762332|reservas@hotelcasamontero.com|www.hotelcasamontero.com|115|53638
31430|PAVI POLLO SUC. 3|RESTAURANTE|AV. ISIDRO AYORA Y 1RO DE MAYO||2677839||cynan111@hotmil.com||246|53639
31431|HOSTAL VERDES TAMARINDOS|HOSTAL|Avenida Quito Sin numero Paletillas|Avenida amazonas frente al colegio de bachillerato Zapotillo, Diagonal&nbsp a la Cooperativa Loja.|997131095|72647111|gladysmartinezochoa@hotmail.com||144|53640
31432|GABARCOIRIS|TERMAS Y BALNEARIOS|VIA AL ESTADIO MUNICIPAL||||jb425474@gmail.com||158|53641
31433|ZAFARI BRISAS DEL NAPO|HOSTAL|AMAZONAS 6905 EUGENIO ESPEJO|FRENTE A LA MARINA|62882128|991068773|vidaltn.ft@gmail.com||127|53642
